"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: logPermutations","Param: seed","Param: size"
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.000075,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.000617,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,161.166917,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,11.317621,0.082995,"ops/us",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.319026,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-load-misses","thrpt",1,1,4.302765,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-loads","thrpt",1,1,269.869413,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-stores","thrpt",1,1,5.337352,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-icache-load-misses","thrpt",1,1,0.116242,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-load-misses","thrpt",1,1,0.004725,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-loads","thrpt",1,1,0.054560,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-store-misses","thrpt",1,1,0.000333,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-stores","thrpt",1,1,0.004613,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branch-misses","thrpt",1,1,1.065213,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branches","thrpt",1,1,293.746101,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:cycles","thrpt",1,1,301.109116,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-load-misses","thrpt",1,1,0.000478,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-loads","thrpt",1,1,269.256034,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-store-misses","thrpt",1,1,0.000074,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-stores","thrpt",1,1,5.015616,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.000158,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.000721,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,943.838516,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,3.113963,0.033885,"ops/us",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.301613,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-load-misses","thrpt",1,1,16.389900,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-loads","thrpt",1,1,1036.848219,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-stores","thrpt",1,1,5.102667,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-icache-load-misses","thrpt",1,1,0.040266,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-load-misses","thrpt",1,1,0.002459,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-loads","thrpt",1,1,0.289442,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-store-misses","thrpt",1,1,0.009807,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-stores","thrpt",1,1,0.016002,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branch-misses","thrpt",1,1,1.868387,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branches","thrpt",1,1,1150.949637,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:cycles","thrpt",1,1,1089.269052,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-load-misses","thrpt",1,1,0.009155,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-loads","thrpt",1,1,1027.210652,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-store-misses","thrpt",1,1,0.000701,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-stores","thrpt",1,1,6.190828,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.000310,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.002312,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,3611.475842,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,48.809969,0.374271,"ops/us",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.424917,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-load-misses","thrpt",1,1,0.818606,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-loads","thrpt",1,1,49.708796,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-stores","thrpt",1,1,5.038664,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-icache-load-misses","thrpt",1,1,0.005722,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-load-misses","thrpt",1,1,0.000501,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-loads","thrpt",1,1,0.001263,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-store-misses","thrpt",1,1,0.000633,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-stores","thrpt",1,1,0.002196,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branch-misses","thrpt",1,1,0.626923,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branches","thrpt",1,1,43.945851,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:cycles","thrpt",1,1,69.792988,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-load-misses","thrpt",1,1,0.000355,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-loads","thrpt",1,1,49.566524,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-store-misses","thrpt",1,1,0.000020,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-stores","thrpt",1,1,5.072216,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.000027,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.000124,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,164.250819,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,11.209069,0.075369,"ops/us",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.322019,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-load-misses","thrpt",1,1,4.299978,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-loads","thrpt",1,1,266.472217,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-stores","thrpt",1,1,5.033433,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-icache-load-misses","thrpt",1,1,0.011860,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-load-misses","thrpt",1,1,0.000379,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-loads","thrpt",1,1,0.077491,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-store-misses","thrpt",1,1,0.000934,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-stores","thrpt",1,1,0.002966,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branch-misses","thrpt",1,1,1.117610,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branches","thrpt",1,1,290.062544,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:cycles","thrpt",1,1,301.378852,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-load-misses","thrpt",1,1,0.000853,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-loads","thrpt",1,1,269.017517,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-store-misses","thrpt",1,1,0.000086,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-stores","thrpt",1,1,5.045803,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.000297,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.000391,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,935.905108,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,3.108786,0.036870,"ops/us",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.301629,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-load-misses","thrpt",1,1,16.491824,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-loads","thrpt",1,1,1036.087540,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-stores","thrpt",1,1,6.761108,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-icache-load-misses","thrpt",1,1,0.308561,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-load-misses","thrpt",1,1,0.007294,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-loads","thrpt",1,1,0.322863,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-store-misses","thrpt",1,1,0.000083,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-stores","thrpt",1,1,0.002013,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branch-misses","thrpt",1,1,1.849969,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branches","thrpt",1,1,1157.643939,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:cycles","thrpt",1,1,1094.860351,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-load-misses","thrpt",1,1,0.003075,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-loads","thrpt",1,1,1039.285323,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-store-misses","thrpt",1,1,0.000235,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-stores","thrpt",1,1,5.105419,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.000307,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.000928,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,3629.824120,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,42.791430,0.384517,"ops/us",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.487870,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-load-misses","thrpt",1,1,0.819037,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-loads","thrpt",1,1,47.488796,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-stores","thrpt",1,1,5.030764,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-icache-load-misses","thrpt",1,1,0.003429,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-load-misses","thrpt",1,1,0.000143,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-loads","thrpt",1,1,0.002216,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-store-misses","thrpt",1,1,0.000081,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-stores","thrpt",1,1,0.000143,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branch-misses","thrpt",1,1,0.824260,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branches","thrpt",1,1,43.915851,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:cycles","thrpt",1,1,79.947043,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-load-misses","thrpt",1,1,0.000141,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-loads","thrpt",1,1,47.260725,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-store-misses","thrpt",1,1,0.000059,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-stores","thrpt",1,1,5.043619,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.000119,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.000505,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,163.869668,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,10.798367,0.306511,"ops/us",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.331085,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-load-misses","thrpt",1,1,4.329983,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-loads","thrpt",1,1,273.694703,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-stores","thrpt",1,1,5.261367,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-icache-load-misses","thrpt",1,1,0.078593,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-load-misses","thrpt",1,1,0.004191,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-loads","thrpt",1,1,0.097300,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-store-misses","thrpt",1,1,0.005089,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-stores","thrpt",1,1,0.010095,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branch-misses","thrpt",1,1,1.610580,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branches","thrpt",1,1,295.097831,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:cycles","thrpt",1,1,313.863433,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-load-misses","thrpt",1,1,0.001286,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-loads","thrpt",1,1,269.638579,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-store-misses","thrpt",1,1,0.000064,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-stores","thrpt",1,1,5.102688,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.000117,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.000685,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,947.983207,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,2.966775,0.045900,"ops/us",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.304754,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-load-misses","thrpt",1,1,16.507050,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-loads","thrpt",1,1,1045.180274,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-stores","thrpt",1,1,5.271796,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-icache-load-misses","thrpt",1,1,0.109222,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-load-misses","thrpt",1,1,0.037154,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-loads","thrpt",1,1,0.298067,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-store-misses","thrpt",1,1,0.002595,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-stores","thrpt",1,1,0.011169,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branch-misses","thrpt",1,1,1.859616,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branches","thrpt",1,1,1164.212135,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:cycles","thrpt",1,1,1111.685146,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-load-misses","thrpt",1,1,0.008773,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-loads","thrpt",1,1,1032.115613,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-store-misses","thrpt",1,1,0.000917,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-stores","thrpt",1,1,6.213766,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.002008,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.009105,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,3647.814137,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,39.526619,0.116638,"ops/us",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.529143,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-load-misses","thrpt",1,1,0.813829,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-loads","thrpt",1,1,47.378312,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-stores","thrpt",1,1,4.991796,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-icache-load-misses","thrpt",1,1,0.004083,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-load-misses","thrpt",1,1,0.000271,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-loads","thrpt",1,1,0.014134,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-store-misses","thrpt",1,1,0.000009,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-stores","thrpt",1,1,0.000828,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branch-misses","thrpt",1,1,0.984313,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branches","thrpt",1,1,43.834487,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:cycles","thrpt",1,1,86.049459,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-load-misses","thrpt",1,1,0.000353,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-loads","thrpt",1,1,47.250056,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-store-misses","thrpt",1,1,0.000112,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-stores","thrpt",1,1,5.032606,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.000120,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.000739,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,162.620330,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,11.125841,0.358983,"ops/us",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.322000,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-load-misses","thrpt",1,1,4.341024,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-loads","thrpt",1,1,272.632024,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-dcache-stores","thrpt",1,1,5.074016,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:L1-icache-load-misses","thrpt",1,1,0.048532,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-load-misses","thrpt",1,1,0.004558,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-loads","thrpt",1,1,0.084866,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-store-misses","thrpt",1,1,0.000039,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:LLC-stores","thrpt",1,1,0.000847,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branch-misses","thrpt",1,1,1.140368,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:branches","thrpt",1,1,295.741189,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:cycles","thrpt",1,1,305.887411,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-load-misses","thrpt",1,1,0.001159,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-loads","thrpt",1,1,265.865779,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-store-misses","thrpt",1,1,0.000078,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:dTLB-stores","thrpt",1,1,5.064619,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-load-misses","thrpt",1,1,0.000486,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:iTLB-loads","thrpt",1,1,0.000521,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:instructions","thrpt",1,1,949.961393,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan","thrpt",1,5,2.661276,0.089821,"ops/us",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.scan:CPI","thrpt",1,1,0.313233,NaN,"#/op",13,1,1024
